epoch,l_data_loss,l_pde_loss,loss_total
108,0.22640372812747955,0.007056410890072584,0.2271093726158142
109,0.22638629376888275,0.007056994363665581,0.22709199786186218
110,0.22636884450912476,0.007057285867631435,0.22707457840442657
111,0.22635133564472198,0.007058434654027224,0.22705717384815216
112,0.22633373737335205,0.0070605711080133915,0.22703979909420013
113,0.22631613910198212,0.00706268148496747,0.22702240943908691
114,0.22629860043525696,0.007063906639814377,0.2270049899816513
115,0.22628116607666016,0.007064457517117262,0.22698761522769928
116,0.22626371681690216,0.007065305951982737,0.22697024047374725
117,0.2262462079524994,0.0070670126006007195,0.2269529104232788
118,0.22622865438461304,0.007069136016070843,0.22693556547164917
119,0.22621122002601624,0.0070708561688661575,0.2269183099269867
120,0.2261938452720642,0.0070719290524721146,0.22690103948116302
121,0.22617651522159576,0.007072865031659603,0.22688379883766174
122,0.22615917026996613,0.007074327673763037,0.22686660289764404
123,0.2261417955160141,0.00707635935395956,0.22684943675994873
124,0.22612445056438446,0.007078415714204311,0.2268322855234146
125,0.2261071652173996,0.007080033887177706,0.22681516408920288
126,0.2260899841785431,0.007081316784024239,0.22679811716079712
127,0.22607280313968658,0.007082831580191851,0.22678108513355255
128,0.2260555922985077,0.007084870710968971,0.22676408290863037
129,0.2260383665561676,0.007087122183293104,0.2267470806837082
130,0.22602123022079468,0.007089047692716122,0.2267301380634308
131,0.22600413858890533,0.007090560160577297,0.22671319544315338
132,0.22598710656166077,0.007092080544680357,0.22669631242752075
133,0.22597001492977142,0.0070940060541033745,0.22667941451072693
134,0.22595292329788208,0.007096140179783106,0.2266625314950943
135,0.22593587636947632,0.007098004687577486,0.22664567828178406
136,0.22591888904571533,0.007099420763552189,0.22662882506847382
137,0.22590191662311554,0.0071007125079631805,0.22661198675632477
138,0.22588492929935455,0.007102258037775755,0.22659514844417572
139,0.22586794197559357,0.007103981450200081,0.22657833993434906
140,0.2258509248495102,0.007105502299964428,0.22656147181987762
141,0.2258339822292328,0.007106635719537735,0.22654464840888977
142,0.2258169800043106,0.0071076094172894955,0.22652773559093475
143,0.22579999268054962,0.007108746096491814,0.22651086747646332
144,0.22578296065330505,0.00711005087941885,0.2264939695596695
145,0.22576594352722168,0.007111239247024059,0.22647707164287567
146,0.2257489264011383,0.007112155202776194,0.22646014392375946
147,0.22573184967041016,0.007112953811883926,0.22644314169883728
148,0.2257147580385208,0.0071138786152005196,0.2264261394739151
149,0.2256976217031479,0.007114990148693323,0.22640912234783173
150,0.22568044066429138,0.007116093300282955,0.22639204561710358
151,0.22566324472427368,0.007117013446986675,0.22637493908405304
152,0.2256460338830948,0.007117847912013531,0.2263578176498413
153,0.22562873363494873,0.007118836976587772,0.2263406217098236
154,0.2256113737821579,0.007120024878531694,0.22632338106632233
155,0.22559398412704468,0.0071212188340723515,0.22630611062049866
156,0.22557654976844788,0.007122265640646219,0.2262887805700302
157,0.2255590707063675,0.007123286370187998,0.22627140581607819
158,0.22554154694080353,0.007124459836632013,0.22625398635864258
159,0.2255239188671112,0.00712578184902668,0.226236492395401
160,0.22550629079341888,0.0071270582266151905,0.22621899843215942
161,0.22548861801624298,0.007128231693059206,0.22620144486427307
162,0.22547084093093872,0.007129379082471132,0.22618377208709717
163,0.22545306384563446,0.007130630314350128,0.22616612911224365
164,0.22543519735336304,0.0071319593116641045,0.22614839673042297
165,0.22541725635528564,0.00713322265073657,0.22613057494163513
166,0.22539928555488586,0.00713438680395484,0.2261127233505249
167,0.22538124024868011,0.007135501131415367,0.2260947972536087
168,0.2253631055355072,0.0071367016062140465,0.22607678174972534
169,0.22534491121768951,0.0071379393339157104,0.2260587066411972
170,0.22532665729522705,0.007139094173908234,0.2260405719280243
171,0.2253083437681198,0.0071401577442884445,0.2260223627090454
172,0.2252899408340454,0.0071412138640880585,0.22600406408309937
173,0.22527143359184265,0.007142370566725731,0.22598567605018616
174,0.22525282204151154,0.007143534719944,0.2259671688079834
175,0.22523415088653564,0.007144634611904621,0.22594861686229706
176,0.2252153754234314,0.0071456846781075,0.22592994570732117
177,0.2251964807510376,0.007146819960325956,0.22591115534305573
178,0.22517748177051544,0.00714805256575346,0.22589229047298431
179,0.22515836358070374,0.0071492851711809635,0.22587329149246216
180,0.22513915598392487,0.007150500081479549,0.22585420310497284
181,0.22511979937553406,0.0071517773903906345,0.22583498060703278
182,0.2251003384590149,0.007153157610446215,0.22581565380096436
183,0.22508075833320618,0.007154617924243212,0.22579622268676758
184,0.2250610589981079,0.00715613691136241,0.22577667236328125
185,0.2250412106513977,0.007157690357416868,0.22575697302818298
186,0.22502128779888153,0.007159313652664423,0.22573721408843994
187,0.22500121593475342,0.007161074783653021,0.22571732103824615
188,0.22498105466365814,0.007162945345044136,0.2256973534822464
189,0.22496072947978973,0.007164841052144766,0.22567720711231232
190,0.22494037449359894,0.007166782859712839,0.22565704584121704
191,0.22491984069347382,0.007168866693973541,0.22563672065734863
192,0.22489923238754272,0.007171063218265772,0.22561633586883545
193,0.22487850487232208,0.007173286285251379,0.22559583187103271
194,0.22485768795013428,0.007175557315349579,0.22557523846626282
195,0.22483676671981812,0.007177918683737516,0.22555455565452576
196,0.2248157113790512,0.007180356420576572,0.22553375363349915
197,0.22479458153247833,0.007182855159044266,0.22551286220550537
198,0.22477328777313232,0.007185389753431082,0.22549182176589966
199,0.22475190460681915,0.007187972776591778,0.22547070682048798
200,0.22473037242889404,0.007190592586994171,0.22544942796230316
201,0.22470873594284058,0.007193316239863634,0.22542807459831238
202,0.22468695044517517,0.0071960873901844025,0.22540655732154846
203,0.2246650606393814,0.007198849227279425,0.22538495063781738
204,0.22464299201965332,0.007201697211712599,0.22536316514015198
205,0.2246207892894745,0.0072046490386128426,0.22534126043319702
206,0.22459840774536133,0.0072076329961419106,0.22531917691230774
207,0.2245759218931198,0.007210665848106146,0.2252969890832901
208,0.22455327212810516,0.0072137839160859585,0.22527465224266052
209,0.2245304137468338,0.007216984406113625,0.22525210678577423
210,0.2245074212551117,0.007220262661576271,0.2252294421195984
211,0.22448426485061646,0.00722363730892539,0.2252066284418106
212,0.2244608849287033,0.007227068766951561,0.22518359124660492
213,0.2244374006986618,0.007230603601783514,0.22516046464443207
214,0.2244136929512024,0.007234254386276007,0.2251371145248413
215,0.22438979148864746,0.00723800715059042,0.22511358559131622
216,0.2243657410144806,0.007241829298436642,0.2250899225473404
217,0.2243414670228958,0.007245759479701519,0.22506603598594666
218,0.2243170291185379,0.007249841932207346,0.22504201531410217
219,0.22429238259792328,0.007253997027873993,0.22501778602600098
220,0.22426749765872955,0.007258251775056124,0.22499331831932068
221,0.2242424190044403,0.007262642495334148,0.22496868669986725
222,0.22421713173389435,0.007267139386385679,0.2249438464641571
223,0.2241915911436081,0.007271747570484877,0.22491876780986786
224,0.22416585683822632,0.007276476826518774,0.2248935103416443
225,0.22413992881774902,0.007281302474439144,0.2248680591583252
226,0.22411371767520905,0.007286245469003916,0.22484233975410461
227,0.22408726811408997,0.007291329093277454,0.22481639683246613
228,0.22406059503555298,0.0072965133003890514,0.22479024529457092
229,0.2240336388349533,0.007301792036741972,0.22476381063461304
230,0.22400644421577454,0.00730722863227129,0.22473716735839844
231,0.22397899627685547,0.007312795612961054,0.22471027076244354
232,0.22395126521587372,0.007318433839827776,0.22468310594558716
233,0.22392331063747406,0.007324239704757929,0.22465573251247406
234,0.22389505803585052,0.007330184802412987,0.22462807595729828
235,0.2238665521144867,0.00733622582629323,0.2246001809835434
236,0.2238377332687378,0.007342445198446512,0.22457197308540344
237,0.2238086313009262,0.007348810322582722,0.2245435118675232
238,0.22377926111221313,0.007355277892202139,0.22451478242874146
239,0.2237495481967926,0.007361959666013718,0.22448574006557465
240,0.22371962666511536,0.007368762046098709,0.22445650398731232
241,0.22368934750556946,0.007375716231763363,0.22442692518234253
242,0.22365878522396088,0.007382888812571764,0.22439707815647125
243,0.22362789511680603,0.007390194572508335,0.2243669182062149
244,0.2235967218875885,0.007397677283734083,0.22433649003505707
245,0.2235652059316635,0.007405372336506844,0.22430574893951416
246,0.22353339195251465,0.007413215469568968,0.22427470982074738
247,0.22350123524665833,0.007421259768307209,0.22424335777759552
248,0.22346879541873932,0.007429519668221474,0.22421175241470337
249,0.22343599796295166,0.007437942549586296,0.22417978942394257
250,0.22340287268161774,0.007446575909852982,0.22414752840995789
251,0.22336943447589874,0.007455415092408657,0.22411496937274933
252,0.22333566844463348,0.007464420981705189,0.2240821123123169
253,0.22330155968666077,0.007473692763596773,0.2240489274263382
254,0.2232670783996582,0.0074831037782132626,0.22401538491249084
255,0.22323229908943176,0.0074927364476025105,0.223981574177742
256,0.22319716215133667,0.007502612192183733,0.2239474207162857
257,0.22316166758537292,0.007512649521231651,0.22391293942928314
258,0.22312583029270172,0.007522931322455406,0.22387813031673431
259,0.22308966517448425,0.007533383090049028,0.22384300827980042
260,0.22305311262607574,0.007544083055108786,0.22380751371383667
261,0.22301624715328217,0.007554993033409119,0.22377175092697144
262,0.22297899425029755,0.007566096261143684,0.22373560070991516
263,0.22294144332408905,0.007577439770102501,0.2236991822719574
264,0.22290350496768951,0.0075889937579631805,0.22366240620613098
265,0.22286522388458252,0.007600773591548204,0.2236253023147583
266,0.22282660007476807,0.0076127792708575726,0.22358787059783936
267,0.22278761863708496,0.0076249935664236546,0.22355011105537415
268,0.22274833917617798,0.007637467700988054,0.22351208329200745
269,0.22270868718624115,0.007650160696357489,0.2234736979007721
270,0.22266869246959686,0.007663075812160969,0.22343499958515167
271,0.2226283699274063,0.007676256354898214,0.22339598834514618
272,0.2225877344608307,0.0076896268874406815,0.223356693983078
273,0.2225467711687088,0.0077032665722072124,0.22331710159778595
274,0.22250555455684662,0.007717143278568983,0.2232772707939148
275,0.2224639654159546,0.007731251418590546,0.22323709726333618
276,0.22242213785648346,0.007745597045868635,0.22319670021533966
277,0.22237999737262726,0.007760161999613047,0.22315602004528046
278,0.22233757376670837,0.007774990517646074,0.22311507165431976
279,0.2222948968410492,0.007790013682097197,0.22307389974594116
280,0.22225195169448853,0.007805271074175835,0.22303247451782227
281,0.22220873832702637,0.00782075896859169,0.22299081087112427
282,0.2221652716398239,0.007836471311748028,0.22294892370700836
283,0.22212158143520355,0.00785239040851593,0.22290682792663574
284,0.2220776528120041,0.007868506945669651,0.22286450862884521
285,0.22203347086906433,0.007884858176112175,0.22282195091247559
286,0.22198905050754547,0.007901404052972794,0.22277918457984924
287,0.2219444215297699,0.007918193936347961,0.22273623943328857
288,0.2218995988368988,0.007935124449431896,0.22269311547279358
289,0.2218545377254486,0.007952392101287842,0.22264978289604187
290,0.2218092530965805,0.007969687692821026,0.22260622680187225
291,0.2217637449502945,0.007987504824995995,0.2225624918937683
292,0.22171805799007416,0.008005084469914436,0.22251856327056885
293,0.22167211771011353,0.008023644797503948,0.22247448563575745
294,0.22162611782550812,0.00804125051945448,0.2224302440881729
295,0.22157973051071167,0.008061077445745468,0.22238583862781525
296,0.22153349220752716,0.008077810518443584,0.22234126925468445
297,0.22148646414279938,0.0081005385145545,0.22229652106761932
298,0.22144030034542084,0.008113531395792961,0.22225165367126465
299,0.22139215469360352,0.008144517429172993,0.22220660746097565
300,0.22134706377983093,0.008143809624016285,0.2221614420413971
301,0.2212960571050644,0.00820150226354599,0.22211620211601257
302,0.22125555574893951,0.0081552155315876,0.2220710813999176
303,0.2211972177028656,0.008288348093628883,0.2220260500907898
304,0.22116561233997345,0.008151566609740257,0.2219807654619217
305,0.22109951078891754,0.008349199779331684,0.22193443775177002
306,0.2210630625486374,0.008243214339017868,0.22188737988471985
307,0.2210117131471634,0.008292155340313911,0.22184093296527863
308,0.22095736861228943,0.008380044251680374,0.22179538011550903
309,0.22092199325561523,0.008276638574898243,0.2217496633529663
310,0.22086003422737122,0.008431021124124527,0.22170314192771912
311,0.2208183854818344,0.008381289429962635,0.22165651619434357
312,0.22077162563800812,0.008391177281737328,0.22161073982715607
313,0.22071582078933716,0.008497035130858421,0.22156552970409393
314,0.22067880630493164,0.008412620052695274,0.2215200662612915
315,0.2206219732761383,0.008524314500391483,0.22147440910339355
316,0.22057665884494781,0.008526737801730633,0.22142933309078217
317,0.22053471207618713,0.008502677083015442,0.22138497233390808
318,0.22047926485538483,0.00861531775444746,0.22134079039096832
319,0.22044049203395844,0.008561321534216404,0.22129662334918976
320,0.22038939595222473,0.008633838035166264,0.22125278413295746
321,0.22034266591072083,0.008669693022966385,0.22120963037014008
322,0.22030311822891235,0.008639753796160221,0.22116708755493164
323,0.22025063633918762,0.008742766454815865,0.22112491726875305
324,0.22021175920963287,0.008713644929230213,0.2210831195116043
325,0.22016549110412598,0.008765758946537971,0.22104206681251526
326,0.22012050449848175,0.008814897388219833,0.221001997590065
327,0.22008351981639862,0.008792533539235592,0.2209627777338028
328,0.22003595530986786,0.008883660659193993,0.22092431783676147
329,0.2199997454881668,0.008870257064700127,0.22088676691055298
330,0.21995839476585388,0.008918888866901398,0.22085028886795044
331,0.21991869807243347,0.00896260142326355,0.22081495821475983
332,0.21988534927368164,0.00895362813025713,0.22078071534633636
333,0.21984389424324036,0.00903522688895464,0.22074741125106812
334,0.2198125720024109,0.00902555976063013,0.22071513533592224
335,0.21977567672729492,0.009081142954528332,0.22068379819393158
336,0.21974262595176697,0.009108970873057842,0.22065351903438568
337,0.21971239149570465,0.009118198417127132,0.22062420845031738
338,0.21967753767967224,0.009183007292449474,0.2205958366394043
339,0.21965089440345764,0.009174486622214317,0.22056834399700165
340,0.21961785852909088,0.009238305501639843,0.22054168581962585
341,0.21959173679351807,0.009242387488484383,0.22051598131656647
342,0.2195635735988617,0.009275930933654308,0.2204911708831787
343,0.21953615546226501,0.009310543537139893,0.220467209815979
344,0.2195124477148056,0.00931648537516594,0.22044409811496735
345,0.21948495507240295,0.009369214065372944,0.22042188048362732
346,0.21946430206298828,0.009360983036458492,0.2204003930091858
347,0.21943829953670502,0.009413483552634716,0.22037965059280396
348,0.21941855549812317,0.00941112544387579,0.220359668135643
349,0.2193954586982727,0.00944899395108223,0.22034035623073578
350,0.21937572956085205,0.009459994733333588,0.22032172977924347
351,0.21935585141181946,0.009478946216404438,0.2203037440776825
352,0.21933585405349731,0.009504776448011398,0.2202863246202469
353,0.21931864321231842,0.009508761577308178,0.22026951611042023
354,0.21929879486560822,0.00954433437436819,0.22025322914123535
355,0.2192838042974472,0.009536102414131165,0.22023741900920868
356,0.219264417886734,0.00957683939486742,0.2202221006155014
357,0.21925102174282074,0.009562212973833084,0.22020724415779114
358,0.219231978058815,0.009607614018023014,0.22019274532794952
359,0.21922016143798828,0.009585081599652767,0.22017866373062134
360,0.21920154988765717,0.009634202346205711,0.2201649695634842
361,0.21919140219688416,0.00960206426680088,0.2201516032218933
362,0.219172403216362,0.009661470539867878,0.2201385498046875
363,0.21916447579860687,0.009613548405468464,0.22012582421302795
364,0.2191443294286728,0.009690500795841217,0.2201133817434311
365,0.21913976967334747,0.00961454026401043,0.2201012223958969
366,0.21911701560020447,0.00972352921962738,0.2200893759727478
367,0.21911728382110596,0.00960533693432808,0.22007781267166138
368,0.2190902829170227,0.009762616828083992,0.22006654739379883
369,0.21909643709659576,0.009590339846909046,0.2200554758310318
370,0.21906524896621704,0.00979120284318924,0.22004437446594238
371,0.21907354891300201,0.009595264680683613,0.22003307938575745
372,0.21904389560222626,0.009776006452739239,0.22002150118350983
373,0.21904504299163818,0.00964889395982027,0.2200099378824234
374,0.21902760863304138,0.009711897931993008,0.2199987918138504
375,0.21901576220989227,0.009725143201649189,0.21998827159404755
376,0.2190130054950714,0.009652256034314632,0.2199782282114029
377,0.2189909666776657,0.009772973135113716,0.2199682593345642
378,0.21899442374706268,0.009636805392801762,0.2199581116437912
379,0.2189711332321167,0.009765968658030033,0.2199477255344391
380,0.21897025406360626,0.009670933708548546,0.21993735432624817
381,0.21895556151866913,0.009717002511024475,0.21992726624011993
382,0.21894492208957672,0.009725886397063732,0.21991750597953796
383,0.21894091367721558,0.00967119075357914,0.21990802884101868
384,0.21892264485359192,0.009759439155459404,0.21989858150482178
385,0.21892313659191132,0.00965937040746212,0.2198890745639801
386,0.2189040184020996,0.009754829108715057,0.21987950801849365
387,0.2189016044139862,0.00968265626579523,0.21986986696720123
388,0.21888813376426697,0.009722727350890636,0.21986040472984314
389,0.21887904405593872,0.009720533154904842,0.21985109150409698
390,0.21887288987636566,0.009690681472420692,0.21984195709228516
391,0.2188580483198166,0.009748311713337898,0.2198328822851181
392,0.21885594725608826,0.009678334929049015,0.21982377767562866
393,0.21883930265903473,0.009753949008882046,0.2198147028684616
394,0.21883685886859894,0.009686977602541447,0.2198055535554886
395,0.21882236003875732,0.00974094495177269,0.21979644894599915
396,0.21881650388240814,0.00970945693552494,0.21978744864463806
397,0.21880638599395752,0.009721304289996624,0.21977852284908295
398,0.21879635751247406,0.00973320659250021,0.2197696715593338
399,0.21879027783870697,0.009706092067062855,0.21976087987422943
400,0.21877723932266235,0.009749485179781914,0.21975219249725342
401,0.21877352893352509,0.009699630551040173,0.2197434902191162
402,0.21875911951065063,0.009756836108863354,0.2197348028421402
403,0.21875594556331635,0.00970163568854332,0.21972611546516418
404,0.2187417894601822,0.009756815619766712,0.21971747279167175
405,0.21873785555362701,0.009709791280329227,0.21970883011817932
406,0.21872495114803314,0.00975301954895258,0.21970024704933167
407,0.21871964633464813,0.009720156900584698,0.219691663980484
408,0.21870829164981842,0.009748001582920551,0.21968309581279755
409,0.2187015563249588,0.009730491787195206,0.21967460215091705
410,0.21869172155857086,0.0097439493983984,0.21966612339019775
411,0.218683660030365,0.009739864617586136,0.21965764462947845
412,0.21867504715919495,0.009741579182446003,0.21964921057224274
413,0.21866601705551147,0.009747842326760292,0.2196408063173294
414,0.218658447265625,0.009739776141941547,0.21963243186473846
415,0.2186485230922699,0.009755485691130161,0.21962407231330872
416,0.2186419665813446,0.009737768210470676,0.21961574256420135
417,0.21863102912902832,0.009764095768332481,0.21960744261741638
418,0.2186257690191269,0.009733750484883785,0.2195991426706314
419,0.2186133712530136,0.009775876998901367,0.219590961933136
420,0.21861034631729126,0.009724626317620277,0.21958281099796295
421,0.21859528124332428,0.009794266894459724,0.2195747047662735
422,0.21859613060951233,0.009705809876322746,0.2195667177438736
423,0.21857641637325287,0.009825261309742928,0.2195589393377304
424,0.21858437359333038,0.009671060368418694,0.2195514738559723
425,0.2185569703578949,0.009874138049781322,0.21954438090324402
426,0.21857528388500214,0.009622854180634022,0.21953757107257843
427,0.21853852272033691,0.009920063428580761,0.21953052282333374
428,0.21856127679347992,0.009610100649297237,0.21952228248119354
429,0.21852423250675201,0.009883126243948936,0.21951255202293396
430,0.21853207051753998,0.00970537681132555,0.21950261294841766
431,0.21851922571659088,0.009749800898134708,0.21949420869350433
432,0.21850350499153137,0.009838854894042015,0.21948738396167755
433,0.218515083193779,0.00965685211122036,0.21948076784610748
434,0.2184855341911316,0.009874310344457626,0.2194729596376419
435,0.21849489212036133,0.009691940620541573,0.21946409344673157
436,0.21847683191299438,0.009785826317965984,0.21945542097091675
437,0.2184675931930542,0.009802992455661297,0.21944789588451385
438,0.2184717208147049,0.009693129919469357,0.2194410264492035
439,0.21844828128814697,0.009854540228843689,0.2194337397813797
440,0.21845538914203644,0.009701905772089958,0.21942557394504547
441,0.2184375673532486,0.009797222912311554,0.2194172888994217
442,0.21843084692955017,0.009787657298147678,0.21940961480140686
443,0.2184305638074875,0.00971949938684702,0.2194025069475174
444,0.21841149032115936,0.009838217869400978,0.21939530968666077
445,0.21841607987880707,0.009715230204164982,0.21938760578632355
446,0.2183992564678192,0.009804395958781242,0.21937969326972961
447,0.21839439868927002,0.00977619644254446,0.21937201917171478
448,0.2183905392885208,0.00974211934953928,0.21936474740505219
449,0.21837519109249115,0.00982400868088007,0.21935759484767914
450,0.21837757527828217,0.009725980460643768,0.2193501740694046
451,0.21836154162883759,0.009809878654778004,0.21934252977371216
452,0.21835844218730927,0.00976502988487482,0.2193349450826645
453,0.2183513343334198,0.009762213565409184,0.21932755410671234
454,0.21833954751491547,0.00980798527598381,0.21932034194469452
455,0.21833935379981995,0.009737595915794373,0.2193131148815155
456,0.21832451224327087,0.00981216412037611,0.21930572390556335
457,0.2183227688074112,0.009754852391779423,0.21929825842380524
458,0.21831262111663818,0.009782461449503899,0.2192908674478531
459,0.2183045893907547,0.009790013544261456,0.2192835956811905
460,0.2183009684085846,0.009753834456205368,0.21927635371685028
461,0.21828827261924744,0.009808480739593506,0.21926912665367126
462,0.21828670799732208,0.00975155271589756,0.21926186978816986
463,0.21827465295791626,0.009798799641430378,0.2192545384168625
464,0.21827001869678497,0.009771870449185371,0.21924720704555511
465,0.21826234459877014,0.009776048362255096,0.2192399501800537
466,0.21825328469276428,0.009794490411877632,0.2192327380180359
467,0.21824949979782104,0.009760390035808086,0.21922554075717926
468,0.21823802590370178,0.009803364984691143,0.21921835839748383
469,0.21823495626449585,0.009761405177414417,0.21921110153198242
470,0.21822425723075867,0.009796127676963806,0.2192038744688034
471,0.2182191163301468,0.009774956852197647,0.219196617603302
472,0.21821120381355286,0.009781737811863422,0.2191893756389618
473,0.21820318698883057,0.009789986535906792,0.21918217837810516
474,0.21819797158241272,0.009770441800355911,0.21917501091957092
475,0.21818798780441284,0.00979865062981844,0.21916785836219788
476,0.21818393468856812,0.009767147712409496,0.21916064620018005
477,0.2181735783815384,0.009798817336559296,0.21915346384048462
478,0.21816913783550262,0.00977146252989769,0.21914628148078918
479,0.2181597799062729,0.009792856872081757,0.21913906931877136
480,0.21815389394760132,0.009779572486877441,0.21913185715675354
